date,store_id,item_id,category,predicted_units
2025-01-30,STORE4,MED012,Vitamins,22.7
2025-01-01,STORE4,MED013,Antacids,14.6
2025-01-02,STORE4,MED013,Antacids,14.6
2025-01-03,STORE4,MED013,Antacids,14.5
2025-01-04,STORE4,MED013,Antacids,11.0
2025-01-05,STORE4,MED013,Antacids,11.2
2025-01-06,STORE4,MED013,Antacids,14.6
2025-01-07,STORE4,MED013,Antacids,14.6
2025-01-08,STORE4,MED013,Antacids,14.6
2025-01-09,STORE4,MED013,Antacids,14.6
2025-01-10,STORE4,MED013,Antacids,14.6
2025-01-11,STORE4,MED013,Antacids,11.2
2025-01-12,STORE4,MED013,Antacids,11.2
2025-01-13,STORE4,MED013,Antacids,14.7
2025-01-14,STORE4,MED013,Antacids,14.6
2025-01-15,STORE4,MED013,Antacids,14.6
2025-01-16,STORE4,MED013,Antacids,14.6
2025-01-17,STORE4,MED013,Antacids,14.6
2025-01-18,STORE4,MED013,Antacids,11.2
2025-01-19,STORE4,MED013,Antacids,11.2
2025-01-20,STORE4,MED013,Antacids,14.7
2025-01-21,STORE4,MED013,Antacids,14.6
2025-01-22,STORE4,MED013,Antacids,14.6
2025-01-23,STORE4,MED013,Antacids,14.6
2025-01-24,STORE4,MED013,Antacids,14.6
2025-01-25,STORE4,MED013,Antacids,11.2
2025-01-26,STORE4,MED013,Antacids,11.2
2025-01-27,STORE4,MED013,Antacids,14.7
2025-01-28,STORE4,MED013,Antacids,14.6
2025-01-29,STORE4,MED013,Antacids,14.6
2025-01-30,STORE4,MED013,Antacids,14.6
2025-01-01,STORE4,MED014,Cardiac,14.5
2025-01-02,STORE4,MED014,Cardiac,14.5
2025-01-03,STORE4,MED014,Cardiac,14.6
2025-01-04,STORE4,MED014,Cardiac,11.1
2025-01-05,STORE4,MED014,Cardiac,11.2
2025-01-06,STORE4,MED014,Cardiac,14.6
2025-01-07,STORE4,MED014,Cardiac,14.5
2025-01-08,STORE4,MED014,Cardiac,14.5
2025-01-09,STORE4,MED014,Cardiac,14.5
2025-01-10,STORE4,MED014,Cardiac,14.5
2025-01-11,STORE4,MED014,Cardiac,11.1
2025-01-12,STORE4,MED014,Cardiac,11.1
2025-01-13,STORE4,MED014,Cardiac,14.6
2025-01-14,STORE4,MED014,Cardiac,14.5
2025-01-15,STORE4,MED014,Cardiac,14.5
2025-01-16,STORE4,MED014,Cardiac,14.5
2025-01-17,STORE4,MED014,Cardiac,14.5
2025-01-18,STORE4,MED014,Cardiac,11.1
2025-01-19,STORE4,MED014,Cardiac,11.1
2025-01-20,STORE4,MED014,Cardiac,14.6
2025-01-21,STORE4,MED014,Cardiac,14.5
2025-01-22,STORE4,MED014,Cardiac,14.5
2025-01-23,STORE4,MED014,Cardiac,14.5
2025-01-24,STORE4,MED014,Cardiac,14.5
2025-01-25,STORE4,MED014,Cardiac,11.1
2025-01-26,STORE4,MED014,Cardiac,11.1
2025-01-27,STORE4,MED014,Cardiac,14.6
2025-01-28,STORE4,MED014,Cardiac,14.5
2025-01-29,STORE4,MED014,Cardiac,14.5
2025-01-30,STORE4,MED014,Cardiac,14.5
2025-01-01,STORE4,MED015,Painkillers,14.3
2025-01-02,STORE4,MED015,Painkillers,14.7
2025-01-03,STORE4,MED015,Painkillers,14.7
2025-01-04,STORE4,MED015,Painkillers,11.4
2025-01-05,STORE4,MED015,Painkillers,11.4
2025-01-06,STORE4,MED015,Painkillers,14.8
2025-01-07,STORE4,MED015,Painkillers,14.6
2025-01-08,STORE4,MED015,Painkillers,14.7
2025-01-09,STORE4,MED015,Painkillers,14.8
2025-01-10,STORE4,MED015,Painkillers,14.7
2025-01-11,STORE4,MED015,Painkillers,11.1
2025-01-12,STORE4,MED015,Painkillers,11.4
2025-01-13,STORE4,MED015,Painkillers,14.7
2025-01-14,STORE4,MED015,Painkillers,14.7
2025-01-15,STORE4,MED015,Painkillers,14.7
2025-01-16,STORE4,MED015,Painkillers,14.8
2025-01-17,STORE4,MED015,Painkillers,14.7
2025-01-18,STORE4,MED015,Painkillers,11.1
2025-01-19,STORE4,MED015,Painkillers,11.4
2025-01-20,STORE4,MED015,Painkillers,14.7
2025-01-21,STORE4,MED015,Painkillers,14.7
2025-01-22,STORE4,MED015,Painkillers,14.7
2025-01-23,STORE4,MED015,Painkillers,14.8
2025-01-24,STORE4,MED015,Painkillers,14.7
2025-01-25,STORE4,MED015,Painkillers,11.1
2025-01-26,STORE4,MED015,Painkillers,11.4
2025-01-27,STORE4,MED015,Painkillers,14.7
2025-01-28,STORE4,MED015,Painkillers,14.7
2025-01-29,STORE4,MED015,Painkillers,14.7
2025-01-30,STORE4,MED015,Painkillers,14.8
2025-01-01,STORE4,MED016,Diabetes,14.5
2025-01-02,STORE4,MED016,Diabetes,14.6
2025-01-03,STORE4,MED016,Diabetes,14.6
2025-01-04,STORE4,MED016,Diabetes,11.1
2025-01-05,STORE4,MED016,Diabetes,11.2
2025-01-06,STORE4,MED016,Diabetes,14.5
2025-01-07,STORE4,MED016,Diabetes,14.5
2025-01-08,STORE4,MED016,Diabetes,14.5
2025-01-09,STORE4,MED016,Diabetes,14.5
2025-01-10,STORE4,MED016,Diabetes,14.5
2025-01-11,STORE4,MED016,Diabetes,11.2
2025-01-12,STORE4,MED016,Diabetes,11.1
2025-01-13,STORE4,MED016,Diabetes,14.5
2025-01-14,STORE4,MED016,Diabetes,14.5
2025-01-15,STORE4,MED016,Diabetes,14.5
2025-01-16,STORE4,MED016,Diabetes,14.5
2025-01-17,STORE4,MED016,Diabetes,14.5
2025-01-18,STORE4,MED016,Diabetes,11.2
2025-01-19,STORE4,MED016,Diabetes,11.1
2025-01-20,STORE4,MED016,Diabetes,14.5
2025-01-21,STORE4,MED016,Diabetes,14.5
2025-01-22,STORE4,MED016,Diabetes,14.5
2025-01-23,STORE4,MED016,Diabetes,14.5
2025-01-24,STORE4,MED016,Diabetes,14.5
2025-01-25,STORE4,MED016,Diabetes,11.2
2025-01-26,STORE4,MED016,Diabetes,11.1
2025-01-27,STORE4,MED016,Diabetes,14.5
2025-01-28,STORE4,MED016,Diabetes,14.5
2025-01-29,STORE4,MED016,Diabetes,14.5
2025-01-30,STORE4,MED016,Diabetes,14.5
2025-01-01,STORE4,MED017,Antacids,14.5
2025-01-02,STORE4,MED017,Antacids,14.7
2025-01-03,STORE4,MED017,Antacids,14.6
2025-01-04,STORE4,MED017,Antacids,11.0
2025-01-05,STORE4,MED017,Antacids,11.1
2025-01-06,STORE4,MED017,Antacids,14.7
2025-01-07,STORE4,MED017,Antacids,14.6
2025-01-08,STORE4,MED017,Antacids,14.7
2025-01-09,STORE4,MED017,Antacids,14.7
2025-01-10,STORE4,MED017,Antacids,14.6
2025-01-11,STORE4,MED017,Antacids,11.1
2025-01-12,STORE4,MED017,Antacids,11.1
2025-01-13,STORE4,MED017,Antacids,14.7
2025-01-14,STORE4,MED017,Antacids,14.7
2025-01-15,STORE4,MED017,Antacids,14.6
2025-01-16,STORE4,MED017,Antacids,14.7
2025-01-17,STORE4,MED017,Antacids,14.6
2025-01-18,STORE4,MED017,Antacids,11.1
2025-01-19,STORE4,MED017,Antacids,11.1
2025-01-20,STORE4,MED017,Antacids,14.7
2025-01-21,STORE4,MED017,Antacids,14.7
2025-01-22,STORE4,MED017,Antacids,14.6
2025-01-23,STORE4,MED017,Antacids,14.7
2025-01-24,STORE4,MED017,Antacids,14.6
2025-01-25,STORE4,MED017,Antacids,11.1
2025-01-26,STORE4,MED017,Antacids,11.1
2025-01-27,STORE4,MED017,Antacids,14.7
2025-01-28,STORE4,MED017,Antacids,14.7
2025-01-29,STORE4,MED017,Antacids,14.6
2025-01-30,STORE4,MED017,Antacids,14.7
2025-01-01,STORE4,MED018,Antacids,14.5
2025-01-02,STORE4,MED018,Antacids,14.6
2025-01-03,STORE4,MED018,Antacids,14.6
2025-01-04,STORE4,MED018,Antacids,10.9
2025-01-05,STORE4,MED018,Antacids,11.1
2025-01-06,STORE4,MED018,Antacids,14.7
2025-01-07,STORE4,MED018,Antacids,14.7
2025-01-08,STORE4,MED018,Antacids,14.7
2025-01-09,STORE4,MED018,Antacids,14.7
2025-01-10,STORE4,MED018,Antacids,14.7
2025-01-11,STORE4,MED018,Antacids,11.1
2025-01-12,STORE4,MED018,Antacids,11.2
2025-01-13,STORE4,MED018,Antacids,14.7
2025-01-14,STORE4,MED018,Antacids,14.7
2025-01-15,STORE4,MED018,Antacids,14.7
2025-01-16,STORE4,MED018,Antacids,14.7
2025-01-17,STORE4,MED018,Antacids,14.7
2025-01-18,STORE4,MED018,Antacids,11.1
2025-01-19,STORE4,MED018,Antacids,11.2
2025-01-20,STORE4,MED018,Antacids,14.7
2025-01-21,STORE4,MED018,Antacids,14.7
2025-01-22,STORE4,MED018,Antacids,14.7
2025-01-23,STORE4,MED018,Antacids,14.7
2025-01-24,STORE4,MED018,Antacids,14.7
2025-01-25,STORE4,MED018,Antacids,11.1
2025-01-26,STORE4,MED018,Antacids,11.2
2025-01-27,STORE4,MED018,Antacids,14.7
2025-01-28,STORE4,MED018,Antacids,14.7
2025-01-29,STORE4,MED018,Antacids,14.7
2025-01-30,STORE4,MED018,Antacids,14.7
2025-01-01,STORE4,MED019,Painkillers,14.5
2025-01-02,STORE4,MED019,Painkillers,14.6
2025-01-03,STORE4,MED019,Painkillers,14.5
2025-01-04,STORE4,MED019,Painkillers,11.1
2025-01-05,STORE4,MED019,Painkillers,11.1
2025-01-06,STORE4,MED019,Painkillers,14.5
2025-01-07,STORE4,MED019,Painkillers,14.5
2025-01-08,STORE4,MED019,Painkillers,14.6
2025-01-09,STORE4,MED019,Painkillers,14.5
2025-01-10,STORE4,MED019,Painkillers,14.6
2025-01-11,STORE4,MED019,Painkillers,11.2
2025-01-12,STORE4,MED019,Painkillers,11.0
2025-01-13,STORE4,MED019,Painkillers,14.6
2025-01-14,STORE4,MED019,Painkillers,14.6
2025-01-15,STORE4,MED019,Painkillers,14.6
2025-01-16,STORE4,MED019,Painkillers,14.5
2025-01-17,STORE4,MED019,Painkillers,14.6
2025-01-18,STORE4,MED019,Painkillers,11.2
2025-01-19,STORE4,MED019,Painkillers,11.0
2025-01-20,STORE4,MED019,Painkillers,14.6
2025-01-21,STORE4,MED019,Painkillers,14.6
2025-01-22,STORE4,MED019,Painkillers,14.6
2025-01-23,STORE4,MED019,Painkillers,14.5
2025-01-24,STORE4,MED019,Painkillers,14.6
2025-01-25,STORE4,MED019,Painkillers,11.2
2025-01-26,STORE4,MED019,Painkillers,11.0
2025-01-27,STORE4,MED019,Painkillers,14.6
2025-01-28,STORE4,MED019,Painkillers,14.6
2025-01-29,STORE4,MED019,Painkillers,14.6
2025-01-30,STORE4,MED019,Painkillers,14.5
2025-01-01,STORE4,MED020,Diabetes,14.5
2025-01-02,STORE4,MED020,Diabetes,14.5
2025-01-03,STORE4,MED020,Diabetes,14.5
2025-01-04,STORE4,MED020,Diabetes,11.1
2025-01-05,STORE4,MED020,Diabetes,11.0
2025-01-06,STORE4,MED020,Diabetes,14.7
2025-01-07,STORE4,MED020,Diabetes,14.6
2025-01-08,STORE4,MED020,Diabetes,14.6
2025-01-09,STORE4,MED020,Diabetes,14.6
2025-01-10,STORE4,MED020,Diabetes,14.6
2025-01-11,STORE4,MED020,Diabetes,11.2
2025-01-12,STORE4,MED020,Diabetes,11.1
2025-01-13,STORE4,MED020,Diabetes,14.6
2025-01-14,STORE4,MED020,Diabetes,14.6
2025-01-15,STORE4,MED020,Diabetes,14.6
2025-01-16,STORE4,MED020,Diabetes,14.6
2025-01-17,STORE4,MED020,Diabetes,14.6
2025-01-18,STORE4,MED020,Diabetes,11.2
2025-01-19,STORE4,MED020,Diabetes,11.1
2025-01-20,STORE4,MED020,Diabetes,14.6
2025-01-21,STORE4,MED020,Diabetes,14.6
2025-01-22,STORE4,MED020,Diabetes,14.6
2025-01-23,STORE4,MED020,Diabetes,14.6
2025-01-24,STORE4,MED020,Diabetes,14.6
2025-01-25,STORE4,MED020,Diabetes,11.2
2025-01-26,STORE4,MED020,Diabetes,11.1
2025-01-27,STORE4,MED020,Diabetes,14.6
2025-01-28,STORE4,MED020,Diabetes,14.6
2025-01-29,STORE4,MED020,Diabetes,14.6
2025-01-30,STORE4,MED020,Diabetes,14.6
2025-01-01,STORE5,MED001,Diabetes,14.5
2025-01-02,STORE5,MED001,Diabetes,14.7
2025-01-03,STORE5,MED001,Diabetes,14.5
2025-01-04,STORE5,MED001,Diabetes,11.0
2025-01-05,STORE5,MED001,Diabetes,10.9
2025-01-06,STORE5,MED001,Diabetes,14.7
2025-01-07,STORE5,MED001,Diabetes,14.6
2025-01-08,STORE5,MED001,Diabetes,14.6
2025-01-09,STORE5,MED001,Diabetes,14.7
2025-01-10,STORE5,MED001,Diabetes,14.6
2025-01-11,STORE5,MED001,Diabetes,11.0
2025-01-12,STORE5,MED001,Diabetes,11.0
2025-01-13,STORE5,MED001,Diabetes,14.7
2025-01-14,STORE5,MED001,Diabetes,14.6
2025-01-15,STORE5,MED001,Diabetes,14.6
2025-01-16,STORE5,MED001,Diabetes,14.7
2025-01-17,STORE5,MED001,Diabetes,14.6
2025-01-18,STORE5,MED001,Diabetes,11.0
2025-01-19,STORE5,MED001,Diabetes,11.0
2025-01-20,STORE5,MED001,Diabetes,14.7
2025-01-21,STORE5,MED001,Diabetes,14.6
2025-01-22,STORE5,MED001,Diabetes,14.6
2025-01-23,STORE5,MED001,Diabetes,14.7
2025-01-24,STORE5,MED001,Diabetes,14.6
2025-01-25,STORE5,MED001,Diabetes,11.0
2025-01-26,STORE5,MED001,Diabetes,11.0
2025-01-27,STORE5,MED001,Diabetes,14.7
2025-01-28,STORE5,MED001,Diabetes,14.6
2025-01-29,STORE5,MED001,Diabetes,14.6
2025-01-30,STORE5,MED001,Diabetes,14.7
2025-01-01,STORE5,MED002,Cardiac,14.6
2025-01-02,STORE5,MED002,Cardiac,14.6
2025-01-03,STORE5,MED002,Cardiac,14.6
2025-01-04,STORE5,MED002,Cardiac,11.1
2025-01-05,STORE5,MED002,Cardiac,11.1
2025-01-06,STORE5,MED002,Cardiac,14.6
2025-01-07,STORE5,MED002,Cardiac,14.6
2025-01-08,STORE5,MED002,Cardiac,14.6
2025-01-09,STORE5,MED002,Cardiac,14.6
2025-01-10,STORE5,MED002,Cardiac,14.6
2025-01-11,STORE5,MED002,Cardiac,11.1
2025-01-12,STORE5,MED002,Cardiac,11.1
2025-01-13,STORE5,MED002,Cardiac,14.6
2025-01-14,STORE5,MED002,Cardiac,14.6
2025-01-15,STORE5,MED002,Cardiac,14.6
2025-01-16,STORE5,MED002,Cardiac,14.6
2025-01-17,STORE5,MED002,Cardiac,14.6
2025-01-18,STORE5,MED002,Cardiac,11.1
2025-01-19,STORE5,MED002,Cardiac,11.1
2025-01-20,STORE5,MED002,Cardiac,14.6
2025-01-21,STORE5,MED002,Cardiac,14.6
2025-01-22,STORE5,MED002,Cardiac,14.6
2025-01-23,STORE5,MED002,Cardiac,14.6
2025-01-24,STORE5,MED002,Cardiac,14.6
2025-01-25,STORE5,MED002,Cardiac,11.1
2025-01-26,STORE5,MED002,Cardiac,11.1
2025-01-27,STORE5,MED002,Cardiac,14.6
2025-01-28,STORE5,MED002,Cardiac,14.6
2025-01-29,STORE5,MED002,Cardiac,14.6
2025-01-30,STORE5,MED002,Cardiac,14.6
2025-01-01,STORE5,MED003,Vitamins,23.5
2025-01-02,STORE5,MED003,Vitamins,22.8
2025-01-03,STORE5,MED003,Vitamins,22.6
2025-01-04,STORE5,MED003,Vitamins,17.1
2025-01-05,STORE5,MED003,Vitamins,18.0
2025-01-06,STORE5,MED003,Vitamins,22.6
2025-01-07,STORE5,MED003,Vitamins,22.7
2025-01-08,STORE5,MED003,Vitamins,22.9
2025-01-09,STORE5,MED003,Vitamins,22.9
2025-01-10,STORE5,MED003,Vitamins,22.7
2025-01-11,STORE5,MED003,Vitamins,17.8
2025-01-12,STORE5,MED003,Vitamins,17.4
2025-01-13,STORE5,MED003,Vitamins,22.8
2025-01-14,STORE5,MED003,Vitamins,23.0
2025-01-15,STORE5,MED003,Vitamins,22.9
2025-01-16,STORE5,MED003,Vitamins,22.9
2025-01-17,STORE5,MED003,Vitamins,22.7
2025-01-18,STORE5,MED003,Vitamins,17.5
2025-01-19,STORE5,MED003,Vitamins,17.5
2025-01-20,STORE5,MED003,Vitamins,22.8
2025-01-21,STORE5,MED003,Vitamins,23.0
2025-01-22,STORE5,MED003,Vitamins,22.9
2025-01-23,STORE5,MED003,Vitamins,22.9
2025-01-24,STORE5,MED003,Vitamins,22.7
2025-01-25,STORE5,MED003,Vitamins,17.5
2025-01-26,STORE5,MED003,Vitamins,17.5
2025-01-27,STORE5,MED003,Vitamins,22.8
2025-01-28,STORE5,MED003,Vitamins,23.0
2025-01-29,STORE5,MED003,Vitamins,22.9
2025-01-30,STORE5,MED003,Vitamins,22.9
2025-01-01,STORE5,MED004,Cardiac,14.5
2025-01-02,STORE5,MED004,Cardiac,14.6
2025-01-03,STORE5,MED004,Cardiac,14.6
2025-01-04,STORE5,MED004,Cardiac,11.1
2025-01-05,STORE5,MED004,Cardiac,11.1
2025-01-06,STORE5,MED004,Cardiac,14.7
2025-01-07,STORE5,MED004,Cardiac,14.5
2025-01-08,STORE5,MED004,Cardiac,14.6
2025-01-09,STORE5,MED004,Cardiac,14.6
2025-01-10,STORE5,MED004,Cardiac,14.6
2025-01-11,STORE5,MED004,Cardiac,11.1
2025-01-12,STORE5,MED004,Cardiac,11.1
2025-01-13,STORE5,MED004,Cardiac,14.6
2025-01-14,STORE5,MED004,Cardiac,14.6
2025-01-15,STORE5,MED004,Cardiac,14.6
2025-01-16,STORE5,MED004,Cardiac,14.6
2025-01-17,STORE5,MED004,Cardiac,14.6
2025-01-18,STORE5,MED004,Cardiac,11.1
2025-01-19,STORE5,MED004,Cardiac,11.1
2025-01-20,STORE5,MED004,Cardiac,14.6
2025-01-21,STORE5,MED004,Cardiac,14.6
2025-01-22,STORE5,MED004,Cardiac,14.6
2025-01-23,STORE5,MED004,Cardiac,14.6
2025-01-24,STORE5,MED004,Cardiac,14.6
2025-01-25,STORE5,MED004,Cardiac,11.1
2025-01-26,STORE5,MED004,Cardiac,11.1
2025-01-27,STORE5,MED004,Cardiac,14.6
2025-01-28,STORE5,MED004,Cardiac,14.6
2025-01-29,STORE5,MED004,Cardiac,14.6
2025-01-30,STORE5,MED004,Cardiac,14.6
2025-01-01,STORE5,MED005,Cardiac,14.5
2025-01-02,STORE5,MED005,Cardiac,14.8
2025-01-03,STORE5,MED005,Cardiac,14.5
2025-01-04,STORE5,MED005,Cardiac,10.9
2025-01-05,STORE5,MED005,Cardiac,11.1
2025-01-06,STORE5,MED005,Cardiac,14.7
2025-01-07,STORE5,MED005,Cardiac,14.5
2025-01-08,STORE5,MED005,Cardiac,14.6
2025-01-09,STORE5,MED005,Cardiac,14.6
2025-01-10,STORE5,MED005,Cardiac,14.6
2025-01-11,STORE5,MED005,Cardiac,11.0
2025-01-12,STORE5,MED005,Cardiac,11.0
2025-01-13,STORE5,MED005,Cardiac,14.7
2025-01-14,STORE5,MED005,Cardiac,14.6
2025-01-15,STORE5,MED005,Cardiac,14.6
2025-01-16,STORE5,MED005,Cardiac,14.6
2025-01-17,STORE5,MED005,Cardiac,14.6
2025-01-18,STORE5,MED005,Cardiac,11.0
2025-01-19,STORE5,MED005,Cardiac,11.0
2025-01-20,STORE5,MED005,Cardiac,14.7
2025-01-21,STORE5,MED005,Cardiac,14.6
2025-01-22,STORE5,MED005,Cardiac,14.6
2025-01-23,STORE5,MED005,Cardiac,14.6
2025-01-24,STORE5,MED005,Cardiac,14.6
2025-01-25,STORE5,MED005,Cardiac,11.0
2025-01-26,STORE5,MED005,Cardiac,11.0
2025-01-27,STORE5,MED005,Cardiac,14.7
2025-01-28,STORE5,MED005,Cardiac,14.6
2025-01-29,STORE5,MED005,Cardiac,14.6
2025-01-30,STORE5,MED005,Cardiac,14.6
2025-01-01,STORE5,MED006,Painkillers,14.5
2025-01-02,STORE5,MED006,Painkillers,14.6
2025-01-03,STORE5,MED006,Painkillers,14.6
2025-01-04,STORE5,MED006,Painkillers,11.0
2025-01-05,STORE5,MED006,Painkillers,11.1
2025-01-06,STORE5,MED006,Painkillers,14.6
2025-01-07,STORE5,MED006,Painkillers,14.5
2025-01-08,STORE5,MED006,Painkillers,14.6
2025-01-09,STORE5,MED006,Painkillers,14.5
2025-01-10,STORE5,MED006,Painkillers,14.6
2025-01-11,STORE5,MED006,Painkillers,11.1
2025-01-12,STORE5,MED006,Painkillers,11.0
2025-01-13,STORE5,MED006,Painkillers,14.6
2025-01-14,STORE5,MED006,Painkillers,14.6
2025-01-15,STORE5,MED006,Painkillers,14.6
2025-01-16,STORE5,MED006,Painkillers,14.5
2025-01-17,STORE5,MED006,Painkillers,14.6
2025-01-18,STORE5,MED006,Painkillers,11.1
2025-01-19,STORE5,MED006,Painkillers,11.0
2025-01-20,STORE5,MED006,Painkillers,14.6
2025-01-21,STORE5,MED006,Painkillers,14.6
2025-01-22,STORE5,MED006,Painkillers,14.6
2025-01-23,STORE5,MED006,Painkillers,14.5
2025-01-24,STORE5,MED006,Painkillers,14.6
2025-01-25,STORE5,MED006,Painkillers,11.1
2025-01-26,STORE5,MED006,Painkillers,11.0
2025-01-27,STORE5,MED006,Painkillers,14.6
2025-01-28,STORE5,MED006,Painkillers,14.6
2025-01-29,STORE5,MED006,Painkillers,14.6
2025-01-30,STORE5,MED006,Painkillers,14.5
2025-01-01,STORE5,MED007,Vitamins,22.2
2025-01-02,STORE5,MED007,Vitamins,22.7
2025-01-03,STORE5,MED007,Vitamins,22.4
2025-01-04,STORE5,MED007,Vitamins,16.8
2025-01-05,STORE5,MED007,Vitamins,17.0
2025-01-06,STORE5,MED007,Vitamins,22.5
2025-01-07,STORE5,MED007,Vitamins,23.0
2025-01-08,STORE5,MED007,Vitamins,23.0
2025-01-09,STORE5,MED007,Vitamins,22.8
2025-01-10,STORE5,MED007,Vitamins,22.8
2025-01-11,STORE5,MED007,Vitamins,17.7
2025-01-12,STORE5,MED007,Vitamins,16.5
2025-01-13,STORE5,MED007,Vitamins,23.4
2025-01-14,STORE5,MED007,Vitamins,23.2
2025-01-15,STORE5,MED007,Vitamins,22.8
2025-01-16,STORE5,MED007,Vitamins,22.8
2025-01-17,STORE5,MED007,Vitamins,22.6
2025-01-18,STORE5,MED007,Vitamins,17.0
2025-01-19,STORE5,MED007,Vitamins,16.1
2025-01-20,STORE5,MED007,Vitamins,23.2
2025-01-21,STORE5,MED007,Vitamins,23.1
2025-01-22,STORE5,MED007,Vitamins,22.8
2025-01-23,STORE5,MED007,Vitamins,22.8
2025-01-24,STORE5,MED007,Vitamins,22.6
2025-01-25,STORE5,MED007,Vitamins,17.7
2025-01-26,STORE5,MED007,Vitamins,16.0
2025-01-27,STORE5,MED007,Vitamins,23.2
2025-01-28,STORE5,MED007,Vitamins,23.1
2025-01-29,STORE5,MED007,Vitamins,22.8
2025-01-30,STORE5,MED007,Vitamins,22.7
2025-01-01,STORE5,MED008,Vitamins,23.2
2025-01-02,STORE5,MED008,Vitamins,22.8
2025-01-03,STORE5,MED008,Vitamins,22.9
2025-01-04,STORE5,MED008,Vitamins,17.2
2025-01-05,STORE5,MED008,Vitamins,16.3
2025-01-06,STORE5,MED008,Vitamins,22.9
2025-01-07,STORE5,MED008,Vitamins,22.6
2025-01-08,STORE5,MED008,Vitamins,22.9
2025-01-09,STORE5,MED008,Vitamins,22.9
2025-01-10,STORE5,MED008,Vitamins,22.7
2025-01-11,STORE5,MED008,Vitamins,18.0
2025-01-12,STORE5,MED008,Vitamins,16.3
2025-01-13,STORE5,MED008,Vitamins,23.0
2025-01-14,STORE5,MED008,Vitamins,23.1
2025-01-15,STORE5,MED008,Vitamins,22.9
2025-01-16,STORE5,MED008,Vitamins,22.9
2025-01-17,STORE5,MED008,Vitamins,22.7
2025-01-18,STORE5,MED008,Vitamins,17.2
2025-01-19,STORE5,MED008,Vitamins,16.5
2025-01-20,STORE5,MED008,Vitamins,23.0
2025-01-21,STORE5,MED008,Vitamins,23.1
2025-01-22,STORE5,MED008,Vitamins,22.9
2025-01-23,STORE5,MED008,Vitamins,22.9
2025-01-24,STORE5,MED008,Vitamins,22.7
2025-01-25,STORE5,MED008,Vitamins,17.8
2025-01-26,STORE5,MED008,Vitamins,15.9
2025-01-27,STORE5,MED008,Vitamins,23.0
2025-01-28,STORE5,MED008,Vitamins,23.1
2025-01-29,STORE5,MED008,Vitamins,22.9
2025-01-30,STORE5,MED008,Vitamins,22.9
2025-01-01,STORE5,MED009,Vitamins,22.1
2025-01-02,STORE5,MED009,Vitamins,22.9
2025-01-03,STORE5,MED009,Vitamins,22.1
2025-01-04,STORE5,MED009,Vitamins,16.6
2025-01-05,STORE5,MED009,Vitamins,17.5
2025-01-06,STORE5,MED009,Vitamins,22.7
2025-01-07,STORE5,MED009,Vitamins,22.8
2025-01-08,STORE5,MED009,Vitamins,23.1
2025-01-09,STORE5,MED009,Vitamins,22.9
2025-01-10,STORE5,MED009,Vitamins,22.9
2025-01-11,STORE5,MED009,Vitamins,17.7
2025-01-12,STORE5,MED009,Vitamins,17.2
2025-01-13,STORE5,MED009,Vitamins,22.8
2025-01-14,STORE5,MED009,Vitamins,23.1
2025-01-15,STORE5,MED009,Vitamins,22.9
2025-01-16,STORE5,MED009,Vitamins,22.9
2025-01-17,STORE5,MED009,Vitamins,22.7
2025-01-18,STORE5,MED009,Vitamins,17.5
2025-01-19,STORE5,MED009,Vitamins,17.4
2025-01-20,STORE5,MED009,Vitamins,22.8
2025-01-21,STORE5,MED009,Vitamins,23.1
2025-01-22,STORE5,MED009,Vitamins,22.9
2025-01-23,STORE5,MED009,Vitamins,22.9
2025-01-24,STORE5,MED009,Vitamins,22.7
2025-01-25,STORE5,MED009,Vitamins,17.5
2025-01-26,STORE5,MED009,Vitamins,17.4
2025-01-27,STORE5,MED009,Vitamins,22.8
2025-01-28,STORE5,MED009,Vitamins,23.1
2025-01-29,STORE5,MED009,Vitamins,22.9
2025-01-30,STORE5,MED009,Vitamins,22.9
2025-01-01,STORE5,MED010,Cardiac,14.4
2025-01-02,STORE5,MED010,Cardiac,14.6
2025-01-03,STORE5,MED010,Cardiac,14.6
2025-01-04,STORE5,MED010,Cardiac,11.0
2025-01-05,STORE5,MED010,Cardiac,11.0
2025-01-06,STORE5,MED010,Cardiac,14.7
2025-01-07,STORE5,MED010,Cardiac,14.7
2025-01-08,STORE5,MED010,Cardiac,14.6
2025-01-09,STORE5,MED010,Cardiac,14.6
2025-01-10,STORE5,MED010,Cardiac,14.6
2025-01-11,STORE5,MED010,Cardiac,11.1
2025-01-12,STORE5,MED010,Cardiac,11.2
2025-01-13,STORE5,MED010,Cardiac,14.7
2025-01-14,STORE5,MED010,Cardiac,14.6
2025-01-15,STORE5,MED010,Cardiac,14.6
2025-01-16,STORE5,MED010,Cardiac,14.6
2025-01-17,STORE5,MED010,Cardiac,14.6
2025-01-18,STORE5,MED010,Cardiac,11.1
2025-01-19,STORE5,MED010,Cardiac,11.2
2025-01-20,STORE5,MED010,Cardiac,14.7
2025-01-21,STORE5,MED010,Cardiac,14.6
2025-01-22,STORE5,MED010,Cardiac,14.6
2025-01-23,STORE5,MED010,Cardiac,14.6
2025-01-24,STORE5,MED010,Cardiac,14.6
2025-01-25,STORE5,MED010,Cardiac,11.1
2025-01-26,STORE5,MED010,Cardiac,11.2
2025-01-27,STORE5,MED010,Cardiac,14.7
2025-01-28,STORE5,MED010,Cardiac,14.6
2025-01-29,STORE5,MED010,Cardiac,14.6
2025-01-30,STORE5,MED010,Cardiac,14.6
